lat,lon,amenity,cuisine,fvst:navnelbnr,microbrewery,name,opening_hours,phone,website,wheelchair,wheelchair:description,wikidata,wikipedia,note,smoking,toilets:wheelchair,fvst:name,takeaway,name:en,brand,brand:wikidata,brand:wikipedia,diet:vegan,diet:vegetarian,opening_hours:kitchen,operator,outdoor_seating,opening_hours:cafe,payment:credit_cards,toilets,branch,survey:date,fvst:fixme,reservation,dinner,lunch,capacity,award:michelin,contact:instagram,email,facebook,url,alt_name,happycow:id,breakfast,delivery,tourism,official_name,ref:DK:cvr,contact:facebook,leisure,table_soccer,fee,changing_table,opening_hours:seating,changing_table:location,internet_access,internet_access:fee,organic,stars,drive_through,ref:DK:cvr:pnummer,brewery,check_date,payment:bitcoin,min_age,opening_hours:covid19,sport,access,drinking_water,fee:price,indoor,toilets:disposal,description,opening_hours:url,phone:restaurant,phone:takeaway,access:covid19,male,shop,unisex,layer,check_date:diet:vegetarian,female,toilets:position,level,year,diet:halal,diet:meat,diet:non-vegetarian,diet:organic,drink:beer,opening_hours:signed,seasonal,contact:email,age_limit,yelp,emergency,old_name,opening_hours:bar,name:es,seamark:small_craft_facility:category,seamark:type,payment:cash,payment:debit_cards,payment:mobile_phone,toilets:access,drink:wine,internet_access:ssid,comment,pitch,drink:sake,cocktails,contact:phone,start_date,payment:contactless,short_name,fixme,music_venue,restaurant,gender_segregated,supervised,underground,school,baby_feeding,bar,drink:cocktail,name:zh,diet:dairy_free,diet:egg_free,diet:pescetarian,payment:android_pay,payment:apple_pay,payment:card,payment:gift_card,ref:vatin,lgbtq,instagram,undefined,webshop,drink:cider,drink:gin
55.6781664,12.575025,restaurant,danish,111499,,Københavner Caféen,11:30-22:00,+45 33328081,http://xn--kbenhavnercafeen-lxb.dk/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.6661391,12.5341168,toilets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.6776072,12.5744986,restaurant,danish open faced sandwiches,131991,,Kronborg,"Mo-Sa 11:00-17:00, Nov Mo-Sa 11:00-23:00, Su 11:00-17:00",+45 33130708,http://restaurantkronborg.dk,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.6787922,12.5698385,restaurant,american,793875,,Greasy Spoon,Mo-Fr 09:00-22:00; Sa-Su 10:00-22:00,,http://greasyspoon.dk/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.6777292,12.5784331,bar,chinese,543600,,Madam Chu's,We-Sa 18:00+,,http://madamchu.dk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.6801316,12.5761475,bar,,732139,,The Jane,Th 20:00+; Fr 16:00+; Sa 20:00+,+45 69 69 60 00,https://www.thejane.dk/,,,,,15% discount on all cocktails!,,,,,,,,,,,,,,,,,,,fvst:no_pos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,http://www.yelp.com/biz/the-jane-k%C3%B8benhavn-k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.6858367,12.5217996,hospital,,,,Psykiatrisk akutmodtagelse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.6861512,12.520995,hospital,,,,Psykiatrisk Center Frederiksberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.6872847,12.5257885,hospital,,,,Akutklinik,07:00-22:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Skadestuen Frederiksberg Hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.6852943,12.525162,toilets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.6766934,12.5766194,bar,,119264,,Ruby,"Mo-Sa 16:00-02:00, Su 18:00-02:00",+45 33931203,https://rby.dk/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.facebook.com/rubykbh,,Ruby Cocktailbar,,,,,,32290140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.6779718,12.5920878,restaurant,regional,736223,,Almanak,su-mo 11:30-22:00; tu-sa 11:30-24:00,+45 72 14 88 08,https://almanakcph.dk,yes,,,,,,yes,,,,,,,,,"Su-Mo 11:30-15:00,17:30-21:00; Tu-Sa 11:30-15:00,17:30-22:00",,yes,,yes,yes,,,,yes,yes,yes,,the_plate_michelin,https://www instagram.com/almanakcph,,https://www.facebook.com/RestaurantAlmanak/,,,,,,,,,,,,,,,,wlan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.6777223,12.5917438,restaurant,regional,556790,,STUD!O,"Th-Fr 12:00-15:00,19:00-24:00; Sa 19:00-24:00",+45 72 14 88 08,http://thestandardcph.dk/studio/,,,Q23013754,,,,,,,,,,,,,,,,,yes,yes,,,,yes,,,,1,,studio@thestandardcph.dk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.6806487,12.580557,restaurant,,530370,,Palæo Pilestræde,Mo-Fr 08:00-20:00; Sa 09:00-19:00; Su 19:00-17:00,+45 73 70 97 01,https://www.palaeo.com/,no,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.6804417,12.5847233,restaurant,regional,522445,,Marchal,"Mo-Th 07:30-10:00,12:00-16:30,18:00-22:00; Fr-Sa 07:30-10:00,12:00-16:30,18:00-23:00; Su 07:30-10:00,12:00-16:30,18:00-22:00",+45 33120094,http://www.marchal.dk/,,,Q23010101,da:Marchal,,,,,,,,,,,,,Hotel DAngleterre,,,yes,,,,,yes,,,,1,,marchal@dangleterre.com,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.6722547,12.5888555,restaurant,regional,960502,,Kadeau København,"Tu-We 18:00+; Th-Sa 12:00-13:30,18:00+",+4533252223,https://www.kadeau.dk,,,Q23010103,,,,,,,,,,,,,,,,,yes,,,,,yes,,,,2,,kbh@kadeau.dk,https://www.facebook.com/restaurantkadeau/,,,,,,,,,,,,,,,,wlan,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.670698,12.5355288,restaurant,scandinavian,112268,,Formel B,Mo-Th 17:30-24:00; Fr-Sa 17:30-01:00,+45 33251066,https://formelb.dk/,no,,Q12312001,,,,,,,,,,,,,,,,,yes,,,,,yes,,,,1,,info@formel-b.dk,https://www.facebook.com/restformelb/,,,,,,,,,,,,,,,,wlan,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.6832803,12.5888493,restaurant,,121281,,AOC,Tu-Sa 18:00-01:00,+45 33111145,https://www.restaurantaoc.dk/,,,Q12333280,,,,,AARØ & CO.,,,,,,,,,AARØ & CO,,,,,,,,yes,,,,2,,mail@restaurantaoc.dk,https://www.facebook.com/restaurantaoc/,,,,,,,,,,,,,,,,wlan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.6705722,12.5421135,restaurant,indian;pakistani;pizza,118882,,Colombia Pizza & Restaurant,"Su-Th 12:00-23:00; Fr,Sa 12:00-24:00",+45 3323 1202,,no,,,,,,,Colombia Pizza Restaurant,yes,,,,,no,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.6781561,12.5698566,bar,,115459,,Floss,,,,limited,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13220034,,,,,,,,,,,,,1020634983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.6844307,12.5955552,toilets,,,,Souveniers,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kiosk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.681823,12.5230669,toilets,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.6762303,12.5804107,restaurant,danish,915809,,Restaurant Tårnet,"tu-su 11:30-16:00,18:00-23:00",+4527903061,https://taarnet.dk,yes,,,,Guest have to pass the parliament securitycheck which can take 15 minutes.,no,,,no,,,,,,,,Meyers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wlan,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.6428043,12.5908565,toilets,,,,,24/7,,,,,,,,,,,,,,,,,,,Q8,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.6733737,12.5671385,restaurant,barbecue,113569,,Promenaden,"12:00-17:00,17:00-18:30,18:45-20:30,20:45+",+45 33750770,http://www.promenaden-tivoli.dk/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,summer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.6706559,12.5319708,restaurant,italian,116852,,Enomania,"tu-th 17:30-24:00; th-fr 12:00-15:00,17:30-24:00,ph off; week 42 off",+4533236080,http://www.enomania.dk/,no,,,,,,,,,,,,,,,,,,,yes,yes,,,,yes,,,,bib_gourmand,,mail@enomania.dk,https://www.facebook.com/pages/Enomania/127444930651746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.6703822,12.5353469,restaurant,sushi,647137,,Omakase,16:00-21:00,+45 33234044,https://www.omakase.dk/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.6718168,12.5576346,restaurant,tapas,113059,,Mesón España,Mo-Sa 17:00-24:00,+45 33 31 19 04,https://www.mesonespana.dk,no,,,,,,,Meson Espana,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.6791194,12.5251614,restaurant,international,760767,,Frederiks Have,"Mo-Sa 12:00-14:30+,17:30-21:30+",+45 38883335,http://frederikshave.dk/en/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.6830326,12.5713879,toilets,,,,,Mo-Su 8:00-22:00,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.6846127,12.5675815,bar,,,,Barkowski,"Tu-We 16:00-24:00, Th 14:00-02:00, Fr 14:00-05:00, Sa 13:00-05:00, Su 14:00-02:00",+45 30 66 85 34,https://barkowskibar.dk/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-12-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.67991,12.52178,bar,,763354,,Café6'eren,,,,,,,,,yes,,Café Sekseren (Café 6eren),,,,,,,,,,,,,,,,,,,,,,,,,,Café Sekseren,,,,,,39780097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.6683,12.54556,school,,,,Engskolen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.68187,12.57448,school,,,,Skandinavisk Yoga og Meditationsskole,,+45 33 34 35 36,https://www.yoga.dk/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.67125,12.56044,bar,,115610,,Spunk Bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24214583,,,,,,,,,,,,,1006414760,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.6740948,12.5499759,bar,,119665,,Falernum,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.66588,12.56596,restaurant,,119097,,Sticks & Sushi Hotel Tivoli,Su-Th 10:00-23:00; Fr-Sa 10:00-24:00,+45 88329595,http://www.sushi.dk/restauranter/tivoli_hotel.html,yes,No grib by toilet. From Parking House via elevator to the top at Tivoli Hotel. (Find P between Tivoli Hotel and Hotel Wakeup. Max high for cars:2 m.,,,,,,,,,,,,,,,,,,,,,,lat missing in FVST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.6768096,12.5403322,bar,,112313,,Hjørnet,,,,no,,,,,outside,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.6762611,12.5414017,restaurant,french,916177,,Sans Souci,"Mo-Sa 12:00-16:30,17:30-21:30",+45 33217463,http://www.sanssouci.dk/,,,Q63457230,,,outside,,Sanc Souci/ B & W INVESTMENT ApS,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21:30-24:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.6664308,12.5204573,restaurant,indian,509917,,Punjab,Mo-Th 16:00-22:00; Fr-Su 12:00-22:00,+45 36462500,https://www.punjabrestaurant.dk/,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.6876177,12.5469304,bar,,,,Kølsters Tolv Haner,Mo-Su 15:00-24:00,+45 32209484,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-12-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,Kølsters Tolv Haner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.6743994,12.5767875,restaurant,smørrebrød,119202,,Kanal Caféen,Mo-Fr 11:30-17:00; Sa 11:30-15:00,+45 31115770,https://www.kanalcafeen.dk/,no,,Q21855761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.6838775,12.5691044,restaurant,,504353,,Palæo Torvehal 1 Stade E1-F1,Mo-Fr 08:00-20:00; Sa 10:00-19:00; Su 11:00-18:00,+45 33986969,http://www.palaeo.dk,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.6695262,12.5549211,restaurant,mexican,117538,,Senorita,mo-th 12:00-23:00; fr-sa 12:00-02:00,+45 33 24 64 54,https://restaurantsenorita.dk/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.6663582,12.5802158,restaurant,italian,654145,,Il Buco,"""by appointment, when the light is on or the door is open""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.692219,12.555909,restaurant,italian;organic,549285,,Bæst,17:00-22:30,+45 35350463,https://baest.dk/,yes,,,,,,,Guldbergsgade,no,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wlan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.6940291,12.597903,toilets,,,,,,,https://www.kk.dk/toiletter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,toilets;showers,small_craft_facility,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.6797839,12.5762275,restaurant,raw,567567,,simpleRAW,Mo-Sa 10:00-22:00; Su 10:00-21:00,+45 35 35 30 05,https://www.simpleraw.dk,,,,,,,,,yes,,,,,only,,,,yes,,,,,,,,,,110,,simpleraw,info@simpleraw.dk,https://www.facebook.com/simpleRAW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.678856,12.573231,restaurant,mexican,516046,,Barburrito,Su 13:00-21:00; Mo-We 17:00-21:30; Th-Sa 12:00-22:30,,http://www.barburrito.dk/,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.6724145,12.5845011,restaurant,nordic,545106,,No. 2,mo-fr 12:00-14:00; mo-sa 17:30-22:00,+45 33111168,https://nummer2.dk,,,,,Sibling of the gourmet restaurant AOC Opening hours are for kitchen,,,,,,,,,,,,,yes,,,yes,,,wrong location in FVST,yes,yes,yes,120,the_plate_michelin,https://www.instagram.com/explore/locations/299158829/no2/,,https://www.facebook.com/no.2restaurantaoc/,,,,,,,,,,,,,,,,wlan,,,,,,,,,,,,,,,,,opening 6.6 this year at 6 pm.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.6827437,12.5563467,restaurant,,954464,,Govinda,Mo-Fr 16:00-20:30,+45 32 14 03 62,http://www.govinda.dk,,,,,,,,Govinda Vegetar Take Away,yes,,,,,yes,yes,,,,,,,,,,,,,,,,info@govinda.dk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Indisk inspireret vegetar take-away,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.6738342,12.5209634,toilets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.6717666,12.5228919,toilets,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.6222841,12.5382384,toilets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,no,,,pitlatrine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.6902197,12.5608629,restaurant,asian,548982,,ChinChin,Mo-Sa 11:30-22:00; Su 16:00-22:00,+45 33338181,http://chinchin.dk/,,,,,"delivery only to Nørrebro, NV, and Østerbro. Requires online ordering.",,,,yes,,,,,,,,,,,,,,,wront Location,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.6809171,12.5844498,restaurant,,121555,,Fishmarket,Mo-Th 11:00-24:00; Fr-Sa 11:00-01:00,,http://fishmarket.dk/,limited,,,,,,,,,,,,,,,"Mo-Sa 11:30-15:00, 17:30-22:30",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.6799215,12.5913418,restaurant,danish,715951,,McJoy's Choice,10:00-22:00,+45 3332 1419,https://www.mcjoys.dk/,limited,,,,Opening hours are for last seating,,,,,,,,,,,,,yes,,yes,yes,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.6832614,12.5844697,restaurant,sushi,553749,,Sticks'n'Sushi Borgergade,Su-Th 11:00-23:00; Fr-Sa 11:00-24:00,+45 33118811,http://www.sushi.dk/restauranter/borgergade.html,yes,,,,,,,,yes,,,,,,,Su-Th 11:00-22:00; Fr-Sa 11:00-23:00,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.6800752,12.5764486,restaurant,italian,114225,,Trattoria Italiana,11:00-23:00,+45 33121231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.6777981,12.5788252,restaurant,burger,523908,,Cocks & Cows,Su-Th 11:30-21:30; Fr-Sa 11:30-22:30,,https://cocksandcows.dk/,no,,,,,,no,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.6869918,12.5320044,restaurant,italian,115761,,Da Claudio,Mo-Sa 17:00-24:00; Su 17:00-23:00,+45 38872616,https://www.da-claudio.dk/,,,,,,,,,,,,,,,,Mo-Sa 17:00-23:00; Su 17:00-21:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
